datetime,t,p0,humid,windspd,Td,rrr,mm24,mm48
27.04.2020 09:00,12.6,675.6,44,2,0.7,0,4.5,4.5
27.04.2020 12:00,15.8,675.9,33,2,-0.5,0,4.5,4.5
27.04.2020 15:00,7.8,677.3,73,2,3.2,0,4.5,4.5
27.04.2020 18:00,6.7,677.5,85,1,4.4,4,4.5,4.5
27.04.2020 21:00,6.1,678.5,90,1,4.6,0,0.5,0.5
28.04.2020 00:00,4.9,679.0,81,1,1.9,0,0.5,0.5
28.04.2020 03:00,3.5,679.0,93,0,2.4,0,0.5,0.5
28.04.2020 06:00,3.4,679.9,87,1,1.4,0.5,0.5,0.5
28.04.2020 09:00,3.6,681.0,83,2,0.9,0,0,0
28.04.2020 12:00,9.8,680.9,46,3,-1.3,0,0,0
28.04.2020 15:00,10.7,681.0,38,2,-3.2,0,0,0
28.04.2020 18:00,9.4,681.6,41,1,-3.2,0,0,0
28.04.2020 21:00,6.5,682.7,61,1,-0.5,0,0,0
29.04.2020 00:00,2.8,682.7,68,2,-2.5,0,0,0
29.04.2020 03:00,0.4,682.5,75,3,-3.5,0,0,0
29.04.2020 06:00,1.5,682.3,69,2,-3.7,0,0,0
29.04.2020 09:00,10.3,681.8,39,3,-3.0,0,0,0
29.04.2020 12:00,15.0,681.1,27,3,-3.8,0,0,0
29.04.2020 15:00,16.9,680.4,27,2,-2.3,0,0,0
29.04.2020 18:00,14.3,680.3,31,4,-2.6,0,0,0
29.04.2020 21:00,10.3,680.5,51,7,0.5,0,0,1
30.04.2020 00:00,6.5,680.2,63,3,-0.2,0,0,1
30.04.2020 03:00,2.8,679.9,76,2,-1.0,0,0,1
30.04.2020 06:00,4.8,679.6,65,1,-1.3,0,0,1
30.04.2020 09:00,13.6,679.6,31,1,-3.4,0,0,1
30.04.2020 12:00,18.9,679.0,34,1,2.7,0,0,1
30.04.2020 15:00,19.3,678.3,30,2,1.2,0,0,1
30.04.2020 18:00,16.7,678.1,31,4,-0.4,0,0,1
30.04.2020 21:00,13.0,678.4,44,3,0.8,0,1,1
01.05.2020 00:00,8.4,678.1,60,1,1.0,0,1,1
01.05.2020 03:00,8.3,677.8,63,2,1.7,0,1,1
01.05.2020 06:00,10.4,678.0,55,1,1.7,0,1,1
01.05.2020 09:00,19.0,678.0,32,2,1.8,0,1,2
01.05.2020 12:00,20.7,677.9,32,2,3.2,0,1,2
01.05.2020 15:00,20.2,677.2,32,2,2.7,0,1,2
01.05.2020 18:00,11.8,677.8,88,2,9.8,1,1,2
01.05.2020 21:00,10.8,678.0,82,1,7.9,0,0,1.5
02.05.2020 00:00,8.8,677.2,84,1,6.2,0,0,1.5
02.05.2020 03:00,8.5,676.8,75,2,4.2,0,0,1.5
02.05.2020 06:00,9.7,676.7,76,1,5.7,0,0,1.5
02.05.2020 09:00,14.2,676.8,58,1,5.9,0,1,1.5
02.05.2020 12:00,15.9,676.4,57,1,7.2,0,1,1.5
02.05.2020 15:00,16.8,675.9,45,1,4.6,0,1,1.5
02.05.2020 18:00,13.5,676.2,64,2,6.8,0,1,1.5
02.05.2020 21:00,10.8,676.6,85,1,8.3,0,1.5,9.5
03.05.2020 00:00,9.6,676.1,93,0,8.5,0,1.5,9.5
03.05.2020 03:00,8.3,675.7,94,1,7.4,0,1.5,9.5
03.05.2020 06:00,8.2,676.1,95,1,7.5,1,1.5,9.5
03.05.2020 09:00,15.8,676.1,56,1,7.0,0,0.5,8.5
03.05.2020 12:00,17.4,675.7,53,2,7.6,0,0.5,8.5
03.05.2020 15:00,14.3,676.3,70,4,8.9,0,0.5,8.5
03.05.2020 18:00,15.4,675.8,56,4,6.6,0.5,0.5,8.5
03.05.2020 21:00,11.6,676.3,70,2,6.3,0,8,11
04.05.2020 00:00,8.2,676.0,81,2,5.1,0,8,11
04.05.2020 03:00,7.7,675.7,76,2,3.7,0,8,11
04.05.2020 06:00,7.5,676.0,79,1,4.0,0,8,11
04.05.2020 09:00,14.8,676.3,55,1,5.7,0,8,13
04.05.2020 12:00,21.3,676.1,45,3,8.8,0,8,13
04.05.2020 15:00,14.5,676.8,81,2,11.2,0,8,13
04.05.2020 18:00,14.0,677.4,76,3,9.7,8,8,13
04.05.2020 21:00,11.9,677.6,76,3,7.8,0,3,12
05.05.2020 00:00,9.2,677.3,82,2,6.3,0,3,12
05.05.2020 03:00,9.4,677.8,82,0,6.5,0,3,12
05.05.2020 06:00,8.9,677.5,90,1,7.3,0,3,12
05.05.2020 09:00,17.5,678.0,52,1,7.4,0,5,29
05.05.2020 12:00,12.7,679.1,85,2,10.2,0,5,29
05.05.2020 15:00,19.8,677.6,43,2,6.8,0,5,29
05.05.2020 18:00,16.4,677.4,61,2,8.7,3,5,29
05.05.2020 21:00,13.6,677.5,79,1,9.9,0,9,31
06.05.2020 00:00,12.8,676.6,81,1,9.5,0,9,31
06.05.2020 03:00,11.6,676.8,94,1,10.7,0,9,31
06.05.2020 06:00,10.4,676.6,94,1,9.4,2,9,31
06.05.2020 09:00,11.9,676.9,95,0,11.1,0,24,29
06.05.2020 12:00,11.3,676.3,96,0,10.6,0,24,29
06.05.2020 15:00,11.3,676.1,96,1,10.7,0,24,29
06.05.2020 18:00,10.6,676.0,97,1,10.1,7,24,29
06.05.2020 21:00,10.3,676.6,97,0,9.9,0,22,27
07.05.2020 00:00,9.6,676.2,94,1,8.7,0,22,27
07.05.2020 03:00,9.1,676.2,97,1,8.6,0,22,27
07.05.2020 06:00,8.4,676.6,96,1,7.8,17,22,27
07.05.2020 09:00,10.3,677.1,96,1,9.7,0,5,20
07.05.2020 12:00,12.5,677.2,90,0,10.9,0,5,20
07.05.2020 15:00,14.7,677.0,79,1,11.0,0,5,20
07.05.2020 18:00,13.6,677.3,79,0,9.9,5,5,20
07.05.2020 21:00,9.7,678.1,95,2,9.0,0,5,17
08.05.2020 00:00,9.0,677.9,95,2,8.2,0,5,17
08.05.2020 03:00,7.2,677.8,95,2,6.5,0,5,17
08.05.2020 06:00,7.4,678.4,92,1,6.1,0,5,17
08.05.2020 09:00,11.1,679.0,86,1,8.9,0,15,19
08.05.2020 12:00,8.8,679.5,96,0,8.2,0,15,19
08.05.2020 15:00,8.6,679.9,96,1,8.0,0,15,19
08.05.2020 18:00,7.8,680.2,97,0,7.3,5,15,19
08.05.2020 21:00,6.5,681.1,97,0,6.0,0,12,14
09.05.2020 00:00,6.9,680.9,95,1,6.1,0,12,14
09.05.2020 03:00,6.9,680.3,97,1,6.4,0,12,14
09.05.2020 06:00,5.7,680.9,97,1,5.2,10,12,14
09.05.2020 09:00,9.0,680.5,77,3,5.1,0,4,4.3
09.05.2020 12:00,9.8,680.5,81,1,6.6,0,4,4.3
09.05.2020 15:00,7.9,681.0,92,1,6.7,0,4,4.3
09.05.2020 18:00,6.0,681.4,95,0,5.3,2,4,4.3
09.05.2020 21:00,5.4,682.0,95,1,4.7,0,2,2.3
10.05.2020 00:00,5.0,681.6,95,0,4.3,0,2,2.3
10.05.2020 03:00,4.0,681.0,95,2,3.2,0,2,2.3
10.05.2020 06:00,4.1,680.9,95,1,3.3,2,2,2.3
10.05.2020 09:00,7.6,681.3,60,1,0.3,0,0.3,0.3
10.05.2020 12:00,13.3,680.9,53,1,3.8,0,0.3,0.3
10.05.2020 15:00,11.5,680.9,55,1,2.7,0,0.3,0.3
10.05.2020 18:00,10.2,681.3,63,2,3.5,0,0.3,0.3
10.05.2020 21:00,7.9,682.7,79,2,4.5,0,0.3,0.3
11.05.2020 00:00,7.2,683.2,80,1,4.0,0,0.3,0.3
11.05.2020 03:00,3.7,682.9,84,2,1.2,0,0.3,0.3
11.05.2020 06:00,3.3,683.1,77,2,-0.4,0.3,0.3,0.3
11.05.2020 09:00,13.1,683.3,42,3,0.3,0,0,0
11.05.2020 12:00,16.0,682.9,34,2,0.2,0,0,0
11.05.2020 15:00,18.4,682.2,32,2,1.5,0,0,0
11.05.2020 18:00,15.7,682.6,39,1,1.7,0,0,0
11.05.2020 21:00,11.6,683.4,62,1,4.5,0,0,3
12.05.2020 00:00,6.8,682.9,79,2,3.4,0,0,3
12.05.2020 03:00,5.5,682.3,80,1,2.3,0,0,3
12.05.2020 06:00,5.4,682.1,81,1,2.3,0,0,3
12.05.2020 09:00,15.3,681.5,45,2,3.5,0,0,3
12.05.2020 12:00,19.6,680.2,34,3,3.2,0,0,3
12.05.2020 15:00,20.7,679.4,36,4,4.9,0,0,3
12.05.2020 18:00,18.8,678.9,47,3,7.2,0,0,3
12.05.2020 21:00,14.8,679.0,64,2,7.9,0,3,3
13.05.2020 00:00,11.8,678.3,74,2,7.2,0,3,3
13.05.2020 03:00,12.1,677.5,66,3,5.8,0,3,3
13.05.2020 06:00,13.5,678.1,57,1,5.1,0,3,3
13.05.2020 09:00,18.1,678.6,58,2,9.7,0,3,3
13.05.2020 12:00,18.9,680.1,43,2,5.9,0,3,3
13.05.2020 15:00,19.9,680.8,45,2,7.6,0,3,3
13.05.2020 18:00,16.3,681.7,65,3,9.6,3,3,3
13.05.2020 21:00,13.8,683.3,71,1,8.6,0,0,0
14.05.2020 00:00,11.2,683.9,72,1,6.2,0,0,0
14.05.2020 03:00,8.5,684.2,72,1,3.7,0,0,0
14.05.2020 06:00,6.8,684.7,77,0,3.0,0,0,0
14.05.2020 09:00,13.7,684.6,58,2,5.4,0,0,0
14.05.2020 12:00,18.2,684.2,54,2,8.7,0,0,0
14.05.2020 15:00,18.9,683.7,47,1,7.3,0,0,0
14.05.2020 18:00,18.5,683.7,51,1,8.2,0,0,0
14.05.2020 21:00,11.6,684.1,82,1,8.6,0,0,0
15.05.2020 00:00,10.2,683.0,84,1,7.5,0,0,0
15.05.2020 03:00,8.5,682.6,88,2,6.6,0,0,0
15.05.2020 06:00,10.3,682.7,75,2,6.0,0,0,0
15.05.2020 09:00,17.0,683.0,55,1,7.9,0,0,0.8
15.05.2020 12:00,22.6,682.6,30,2,4.0,0,0,0.8
15.05.2020 15:00,24.7,682.0,32,1,6.9,0,0,0.8
15.05.2020 18:00,22.1,681.5,39,1,7.5,0,0,0.8
15.05.2020 21:00,15.6,682.0,71,2,10.3,0,0,1.3
16.05.2020 00:00,12.8,681.6,78,2,9.0,0,0,1.3
16.05.2020 03:00,11.2,680.7,84,1,8.5,0,0,1.3
16.05.2020 06:00,13.0,680.0,68,2,7.1,0,0,1.3
16.05.2020 09:00,24.9,678.7,31,1,6.8,0,0.8,1.3
16.05.2020 12:00,24.4,679.4,24,4,2.5,0,0.8,1.3
16.05.2020 15:00,24.1,677.0,36,4,8.2,0,0.8,1.3
16.05.2020 18:00,22.1,679.1,45,0,9.6,0,0.8,1.3
16.05.2020 21:00,15.5,682.0,74,2,10.9,0,1.3,1.3
17.05.2020 00:00,11.5,682.9,92,2,10.3,0,1.3,1.3
17.05.2020 03:00,8.5,684.5,94,1,7.6,0,1.3,1.3
17.05.2020 06:00,7.6,686.1,93,1,6.6,0.8,1.3,1.3
17.05.2020 09:00,9.3,686.7,86,1,7.0,0,0.5,0.5
17.05.2020 12:00,9.3,687.2,83,0,6.6,0,0.5,0.5
17.05.2020 15:00,15.6,687.2,60,1,7.9,0,0.5,0.5
17.05.2020 18:00,14.9,685.9,59,1,6.8,0.5,0.5,0.5
17.05.2020 21:00,9.3,685.5,84,3,6.7,0,0,0
18.05.2020 00:00,7.5,684.6,88,1,5.6,0,0,0
18.05.2020 03:00,8.9,682.6,82,3,5.9,0,0,0
18.05.2020 06:00,9.7,681.9,81,1,6.5,0,0,0
18.05.2020 09:00,14.2,681.6,64,0,7.4,0,0,0
18.05.2020 12:00,20.4,680.6,38,1,5.7,0,0,0
18.05.2020 15:00,19.4,681.6,50,2,8.8,0,0,0
18.05.2020 18:00,15.4,682.6,59,1,7.4,0,0,0
18.05.2020 21:00,13.7,683.3,72,1,8.6,0,0,0
19.05.2020 00:00,12.9,683.4,75,1,8.5,0,0,0
19.05.2020 03:00,11.4,684.1,65,2,5.0,0,0,0
19.05.2020 06:00,11.0,684.5,58,2,3.0,0,0,0
19.05.2020 09:00,14.6,684.3,46,3,3.0,0,0,0
19.05.2020 12:00,18.5,683.9,33,2,1.9,0,0,0
19.05.2020 15:00,19.5,683.8,32,2,2.4,0,0,0
19.05.2020 18:00,16.3,684.4,41,1,2.8,0,0,0
19.05.2020 21:00,12.7,685.1,60,1,5.1,0,0,0
20.05.2020 00:00,8.6,684.8,81,2,5.4,0,0,0
20.05.2020 03:00,6.9,683.7,84,2,4.3,0,0,0
20.05.2020 06:00,8.3,682.3,76,0,4.3,0,0,0
20.05.2020 09:00,18.0,681.4,40,1,4.3,0,0,0
20.05.2020 12:00,22.1,680.1,32,2,4.7,0,0,0
20.05.2020 15:00,23.5,679.1,35,1,7.2,0,0,0
20.05.2020 18:00,19.7,679.3,45,1,7.4,0,0,0
20.05.2020 21:00,14.2,679.2,66,2,7.8,0,0,0.3
21.05.2020 00:00,10.7,678.5,80,2,7.4,0,0,0.3
21.05.2020 03:00,9.7,678.3,82,2,6.8,0,0,0.3
21.05.2020 06:00,10.9,677.1,78,1,7.1,0,0,0.3
21.05.2020 09:00,17.7,677.3,51,1,7.3,0,0,8.3
21.05.2020 12:00,24.3,676.8,40,1,9.7,0,0,8.3
21.05.2020 15:00,24.0,676.6,43,1,10.7,0,0,8.3
21.05.2020 18:00,27.0,676.0,36,0,10.6,0,0,8.3
21.05.2020 21:00,15.6,677.2,76,1,11.3,0,0.3,10.3
22.05.2020 00:00,15.4,676.8,76,1,11.2,0,0.3,10.3
22.05.2020 03:00,16.4,676.0,63,3,9.3,0,0.3,10.3
22.05.2020 06:00,16.9,675.9,56,1,8.1,0,0.3,10.3
22.05.2020 09:00,18.1,675.2,57,3,9.3,0,8.3,10.3
22.05.2020 12:00,20.5,675.2,61,3,12.6,0,8.3,10.3
22.05.2020 15:00,16.8,676.6,77,0,12.7,0,8.3,10.3
22.05.2020 18:00,17.1,676.5,74,1,12.3,0.3,8.3,10.3
22.05.2020 21:00,15.0,675.4,69,6,9.3,0,10,10
23.05.2020 00:00,11.4,677.2,92,1,10.2,0,10,10
23.05.2020 03:00,9.6,676.6,95,1,8.8,0,10,10
23.05.2020 06:00,6.4,678.2,95,1,5.7,8,10,10
23.05.2020 09:00,5.9,679.1,88,1,4.0,0,2,2
23.05.2020 12:00,5.4,681.1,88,1,3.6,0,2,2
23.05.2020 15:00,7.6,682.3,71,1,2.7,0,2,2
23.05.2020 18:00,7.7,683.1,68,2,2.0,2,2,2
23.05.2020 21:00,5.2,684.3,84,1,2.7,0,0,0.3
24.05.2020 00:00,3.7,684.2,91,1,2.4,0,0,0.3
24.05.2020 03:00,4.6,683.9,93,0,3.5,0,0,0.3
24.05.2020 06:00,5.3,684.4,88,1,3.4,0,0,0.3
24.05.2020 09:00,9.0,684.7,62,1,2.0,0,0,0.3
24.05.2020 12:00,11.8,684.4,56,2,3.2,0,0,0.3
24.05.2020 15:00,11.6,684.8,61,2,4.3,0,0,0.3
24.05.2020 18:00,9.6,685.7,70,2,4.3,0,0,0.3
24.05.2020 21:00,8.7,686.6,77,1,4.8,0,0.3,0.3
25.05.2020 00:00,8.0,686.5,85,1,5.6,0,0.3,0.3
25.05.2020 03:00,5.5,685.8,93,2,4.5,0,0.3,0.3
25.05.2020 06:00,7.8,684.7,79,3,4.3,0,0.3,0.3
25.05.2020 09:00,8.7,683.8,78,4,5.0,0,0.3,0.3
25.05.2020 12:00,10.8,682.7,62,8,3.7,0,0.3,0.3
25.05.2020 15:00,9.4,681.4,75,4,5.2,0,0.3,0.3
25.05.2020 18:00,9.9,681.3,72,1,5.1,0.3,0.3,0.3
25.05.2020 21:00,9.2,681.1,78,4,5.5,0,0,0
26.05.2020 00:00,8.0,681.8,90,0,6.5,0,0,0
26.05.2020 03:00,8.1,682.0,92,1,6.8,0,0,0
26.05.2020 06:00,12.2,682.9,65,2,5.7,0,0,0
26.05.2020 09:00,15.2,683.9,55,1,6.2,0,0,0
26.05.2020 12:00,18.3,684.1,55,1,9.0,0,0,0
26.05.2020 15:00,18.1,684.5,55,1,8.9,0,0,0
26.05.2020 18:00,16.6,685.1,57,2,8.1,0,0,0
26.05.2020 21:00,13.5,685.6,73,3,8.7,0,0,0
27.05.2020 00:00,13.7,685.3,74,1,9.2,0,0,0
27.05.2020 03:00,11.9,684.6,77,5,7.9,0,0,0
27.05.2020 06:00,11.8,684.3,77,4,7.9,0,0,0
27.05.2020 09:00,14.5,684.1,71,4,9.2,0,0,0
27.05.2020 12:00,18.5,683.8,60,4,10.5,0,0,0
27.05.2020 15:00,20.0,683.6,57,4,11.2,0,0,0
27.05.2020 18:00,17.9,683.5,64,4,10.9,0,0,0
27.05.2020 21:00,15.2,683.2,77,5,11.1,0,0,0
28.05.2020 00:00,14.0,682.7,80,4,10.6,0,0,0
28.05.2020 03:00,9.3,682.0,92,2,8.1,0,0,0
28.05.2020 06:00,11.1,681.7,85,1,8.7,0,0,0
28.05.2020 09:00,21.4,681.5,43,1,8.2,0,0,5
28.05.2020 12:00,28.2,680.5,41,1,13.6,0,0,5
28.05.2020 15:00,27.1,680.2,41,2,12.7,0,0,5
28.05.2020 18:00,22.7,680.2,58,3,14.0,0,0,5
28.05.2020 21:00,18.3,680.2,72,3,13.1,0,0,6
29.05.2020 00:00,15.6,679.6,88,1,13.6,0,0,6
29.05.2020 03:00,14.6,678.7,88,1,12.7,0,0,6
29.05.2020 06:00,15.4,678.6,75,1,10.9,0,0,6
29.05.2020 09:00,20.6,677.2,62,1,13.0,0,5,6.3
29.05.2020 12:00,23.8,676.0,58,1,15.1,0,5,6.3
29.05.2020 15:00,26.4,674.8,42,5,12.3,0,5,6.3
29.05.2020 18:00,20.2,675.6,74,1,15.3,0,5,6.3
29.05.2020 21:00,16.4,676.6,87,1,14.3,0,6,6.6
30.05.2020 00:00,12.8,678.4,93,1,11.7,0,6,6.6
30.05.2020 03:00,11.2,678.7,96,1,10.6,0,6,6.6
30.05.2020 06:00,11.4,680.2,96,0,10.8,5,6,6.6
30.05.2020 09:00,10.2,681.2,97,1,9.7,0,1.3,1.6
30.05.2020 12:00,10.7,681.7,96,1,10.1,0,1.3,1.6
30.05.2020 15:00,11.9,682.3,94,1,10.9,0,1.3,1.6
30.05.2020 18:00,13.0,682.8,84,1,10.3,1,1.3,1.6
30.05.2020 21:00,11.1,682.9,89,0,9.3,0,0.6,0.6
31.05.2020 00:00,10.6,682.8,92,1,9.3,0,0.6,0.6
31.05.2020 03:00,10.0,683.1,95,1,9.3,0,0.6,0.6
31.05.2020 06:00,10.3,683.4,96,0,9.7,0.3,0.6,0.6
31.05.2020 09:00,16.2,682.7,65,2,9.6,0,0.3,0.3
31.05.2020 12:00,16.1,682.3,72,2,11.0,0,0.3,0.3
31.05.2020 15:00,18.5,682.0,52,3,8.4,0,0.3,0.3
31.05.2020 18:00,18.4,681.4,56,2,9.3,0.3,0.3,0.3
31.05.2020 21:00,13.8,681.6,79,0,10.2,0,0,0
01.06.2020 00:00,11.5,680.6,83,2,8.7,0,0,0
01.06.2020 03:00,10.5,679.6,88,1,8.5,0,0,0
01.06.2020 06:00,11.0,679.1,84,1,8.3,0,0,0
01.06.2020 09:00,18.4,678.9,56,1,9.5,0,0,0.5
01.06.2020 12:00,21.3,678.4,53,1,11.4,0,0,0.5
01.06.2020 15:00,20.7,677.8,53,2,10.7,0,0,0.5
01.06.2020 18:00,18.8,678.1,55,1,9.6,0,0,0.5
01.06.2020 21:00,12.9,678.7,83,2,10.1,0,0,18.5
02.06.2020 00:00,11.7,678.4,88,1,9.7,0,0,18.5
02.06.2020 03:00,11.0,678.3,92,1,9.7,0,0,18.5
02.06.2020 06:00,11.3,677.2,90,2,9.7,0,0,18.5
02.06.2020 09:00,19.2,676.2,59,2,10.9,0,0.5,18.5
02.06.2020 12:00,21.2,675.2,55,3,11.7,0,0.5,18.5
02.06.2020 15:00,22.8,674.8,53,3,12.7,0,0.5,18.5
02.06.2020 18:00,22.2,675.0,51,0,11.4,0,0.5,18.5
02.06.2020 21:00,15.9,675.9,78,1,12.1,0,18.5,18.5
03.06.2020 00:00,13.6,674.3,88,1,11.6,0,18.5,18.5
03.06.2020 03:00,13.6,673.4,85,3,11.1,0,18.5,18.5
03.06.2020 06:00,13.0,674.7,89,1,11.2,0.5,18.5,18.5
03.06.2020 09:00,19.8,675.4,67,1,13.4,0,18,18.3
03.06.2020 12:00,18.1,676.0,68,1,12.0,0,18,18.3
03.06.2020 15:00,19.0,676.3,64,1,12.0,0,18,18.3
03.06.2020 18:00,12.9,678.0,97,2,12.4,18,18,18.3
03.06.2020 21:00,12.1,679.3,97,1,11.6,0,0,0.3
04.06.2020 00:00,9.9,679.2,95,2,9.1,0,0,0.3
04.06.2020 03:00,8.3,679.4,95,1,7.6,0,0,0.3
04.06.2020 06:00,11.5,679.8,95,0,10.7,0,0,0.3
04.06.2020 09:00,16.0,679.2,68,4,10.1,0,0.3,0.3
04.06.2020 12:00,17.9,678.9,64,5,11.0,0,0.3,0.3
04.06.2020 15:00,17.4,679.4,66,4,11.0,0,0.3,0.3
04.06.2020 18:00,17.6,679.3,67,4,11.4,0,0.3,0.3
04.06.2020 21:00,15.9,679.9,75,4,11.4,0,0.3,0.3
05.06.2020 00:00,14.3,681.8,83,1,11.5,0,0.3,0.3
05.06.2020 03:00,12.6,682.7,87,1,10.5,0,0.3,0.3
05.06.2020 06:00,11.3,683.8,95,0,10.5,0.3,0.3,0.3
05.06.2020 09:00,13.9,684.9,73,1,9.1,0,0,0
05.06.2020 12:00,17.9,684.4,52,2,7.9,0,0,0
05.06.2020 15:00,19.1,684.3,53,3,9.2,0,0,0
05.06.2020 18:00,17.2,684.9,62,1,9.9,0,0,0
05.06.2020 21:00,13.9,685.3,75,4,9.6,0,0,0
06.06.2020 00:00,11.9,684.7,77,3,8.0,0,0,0
06.06.2020 03:00,8.9,684.4,89,2,7.1,0,0,0
06.06.2020 06:00,10.4,684.8,78,2,6.6,0,0,0
06.06.2020 09:00,18.9,684.9,49,3,7.8,0,0,0
06.06.2020 12:00,21.0,684.5,50,4,10.0,0,0,0
06.06.2020 15:00,22.1,684.3,53,4,12.0,0,0,0
06.06.2020 18:00,21.4,683.7,53,5,11.4,0,0,0
06.06.2020 21:00,17.1,684.0,62,4,9.7,0,0,0
07.06.2020 00:00,13.6,683.5,78,1,9.8,0,0,0
07.06.2020 03:00,13.2,682.8,73,0,8.5,0,0,0
07.06.2020 06:00,14.5,682.7,61,1,7.1,0,0,0
07.06.2020 09:00,20.7,682.6,51,3,10.3,0,0,0
07.06.2020 12:00,23.1,682.3,47,5,11.1,0,0,0
07.06.2020 15:00,24.2,681.6,49,4,12.7,0,0,0
07.06.2020 18:00,22.3,681.4,47,5,10.3,0,0,0
07.06.2020 21:00,17.9,681.5,53,4,8.2,0,0,0
08.06.2020 00:00,16.3,681.0,57,4,7.7,0,0,0
08.06.2020 03:00,11.6,680.5,80,0,8.3,0,0,0
08.06.2020 06:00,13.6,679.9,70,1,8.1,0,0,0
08.06.2020 09:00,22.5,680.2,41,1,8.5,0,0,0
08.06.2020 12:00,25.8,680.1,39,3,10.8,0,0,0
08.06.2020 15:00,26.2,679.9,43,3,12.6,0,0,0
08.06.2020 18:00,24.5,679.8,47,1,12.3,0,0,0
08.06.2020 21:00,19.5,680.2,63,3,12.2,0,0,0.3
09.06.2020 00:00,14.9,680.0,77,1,10.8,0,0,0.3
09.06.2020 03:00,12.5,680.0,79,1,9.0,0,0,0.3
09.06.2020 06:00,14.1,680.2,66,2,7.8,0,0,0.3
09.06.2020 09:00,25.5,680.5,35,0,9.1,0,0,0.6
09.06.2020 12:00,28.6,680.7,44,2,15.2,0,0,0.6
09.06.2020 15:00,27.4,680.8,43,3,13.6,0,0,0.6
09.06.2020 18:00,24.6,680.5,50,1,13.6,0,0,0.6
09.06.2020 21:00,19.3,681.1,63,2,12.1,0,0.3,0.6
10.06.2020 00:00,15.6,680.8,62,2,8.4,0,0.3,0.6
10.06.2020 03:00,13.4,680.4,69,2,7.8,0,0.3,0.6
10.06.2020 06:00,14.8,680.4,66,2,8.4,0,0.3,0.6
10.06.2020 09:00,26.0,680.2,31,1,7.4,0,0.6,0.6
10.06.2020 12:00,29.4,680.0,37,1,13.3,0,0.6,0.6
10.06.2020 15:00,26.3,679.9,43,2,12.7,0,0.6,0.6
10.06.2020 18:00,20.9,680.5,73,2,15.9,0.3,0.6,0.6
10.06.2020 21:00,17.9,680.2,82,3,14.8,0,0.3,8.3
11.06.2020 00:00,16.8,678.6,65,4,10.1,0,0.3,8.3
11.06.2020 03:00,14.9,678.8,69,3,9.2,0,0.3,8.3
11.06.2020 06:00,14.9,678.6,71,2,9.6,0.3,0.3,8.3
11.06.2020 09:00,26.5,677.8,37,1,10.7,0,0,9
11.06.2020 12:00,30.5,676.9,28,2,10.2,0,0,9
11.06.2020 15:00,27.9,676.5,34,2,10.7,0,0,9
11.06.2020 18:00,25.8,676.2,43,2,12.1,0,0,9
11.06.2020 21:00,18.9,676.3,64,1,11.8,0,8,9
12.06.2020 00:00,15.5,676.7,67,2,9.4,0,8,9
12.06.2020 03:00,14.0,676.3,70,1,8.6,0,8,9
12.06.2020 06:00,15.9,675.7,68,1,9.9,0,8,9
12.06.2020 09:00,25.7,675.5,36,1,9.4,0,9,9
12.06.2020 12:00,29.0,675.7,34,1,11.5,0,9,9
12.06.2020 15:00,,677.8,96,2,13.5,0,9,9
12.06.2020 18:00,15.6,676.6,92,2,14.3,8,9,9
12.06.2020 21:00,14.4,676.3,90,1,12.8,0,1,1
13.06.2020 00:00,14.6,676.9,88,1,12.7,0,1,1
13.06.2020 03:00,13.1,676.1,95,2,12.3,0,1,1
13.06.2020 06:00,12.6,676.3,94,1,11.7,1,1,1
13.06.2020 09:00,21.1,676.3,59,1,12.8,0,0,0.5
13.06.2020 12:00,22.2,675.8,63,1,14.8,0,0,0.5
13.06.2020 15:00,21.6,676.3,65,1,14.7,0,0,0.5
13.06.2020 18:00,21.5,676.1,70,2,15.8,0,0,0.5
13.06.2020 21:00,16.6,676.7,84,2,13.8,0,0,0.5
14.06.2020 00:00,15.7,676.2,84,2,13.0,0,0,0.5
14.06.2020 03:00,18.9,675.5,63,2,11.7,0,0,0.5
14.06.2020 06:00,16.4,677.5,75,2,11.9,0,0,0.5
14.06.2020 09:00,17.9,677.6,75,1,13.4,0,0.5,0.5
14.06.2020 12:00,23.4,677.6,60,2,15.1,0,0.5,0.5
14.06.2020 15:00,23.4,677.6,59,2,14.9,0,0.5,0.5
14.06.2020 18:00,19.7,678.5,73,0,14.7,0,0.5,0.5
14.06.2020 21:00,17.4,679.2,60,3,9.6,0,0.5,0.9
15.06.2020 00:00,16.5,679.4,72,2,11.4,0,0.5,0.9
15.06.2020 03:00,13.9,679.1,85,2,11.4,0,0.5,0.9
15.06.2020 06:00,14.5,679.3,79,1,10.8,0.5,0.5,0.9
15.06.2020 09:00,21.0,679.5,56,1,11.9,0,0,0.8
15.06.2020 12:00,23.1,679.9,56,0,13.9,0,0,0.8
15.06.2020 15:00,24.6,679.9,45,1,11.9,0,0,0.8
15.06.2020 18:00,18.8,680.3,76,2,14.5,0,0,0.8
15.06.2020 21:00,16.1,681.4,85,2,13.5,0,0.4,2.8
16.06.2020 00:00,16.5,680.1,77,3,12.4,0,0.4,2.8
16.06.2020 03:00,13.9,679.2,85,1,11.4,0,0.4,2.8
16.06.2020 06:00,14.5,679.6,71,1,9.2,0,0.4,2.8
16.06.2020 09:00,22.6,679.9,48,0,11.1,0,0.8,3.1
16.06.2020 12:00,26.7,679.9,47,1,14.3,0,0.8,3.1
16.06.2020 15:00,24.6,679.6,49,0,13.1,0,0.8,3.1
